pool_id,poolSym,liquidity
0x02f4cd764a93eb1d1fc2c9dc90eb85e05639b06f,PepeToken_WETH,0
0x02f5e283c7173a598bcb848da3c1535c8cf2c1b5,TISM_WETH,0
0x02f604a04e86f7a2a403b3240e19d9b32c56ef08,三TH_WETH,0
0x02fb1165e700180c00f7a618df877e8d2afa173f,BIRD_USDC,0
0x02fb948cf8cf1ced691ac61195e64333bac5dd13,ARTIC_WETH,138018126990678927779966
0x02fee7c438308edac59cb7984e897ad664d82563,FURIE_TrumpBucks,5565532565034583764
0x0301b637b86227baf35de3c07a051de5899e6ac1,NFAi_CRV,0
0x0302fee6a892e25228d4b29c11369c7b1cf2d2b0,WETH_GHEY,0
0x03041c580199f865d5ab69427990a4570a80533b,TRUST_WETH,0
0x03064b4132e604ea44c1dd0e6346fc56835196b5,AMRC_WETH,0
0x0307df0c280dd524bb8aec80b6d4a439a016a379,WAN_WETH,75114457582620015741
0x03095c3461489ad71dbcdf54ac02037a7caee136,TSUJI_USDC,0
0x0309a35f9372ad644bce196e3d53012a71f43f85,WETH_SWEETS,84039352936349500622
0x030e1f8d89a837073d4d42259b315a797b8a02b5,HOBBES_WETH,0
0x0311027c761896c7d55dcbd2cc0f93c55b5959c0,WETH_nICE,0
0x0311125b58d9602352cba5c925927ecb86a5905a,CNV_WETH,96402220522909597882
0x03133ef35ae1ef95572f3bdf4bac9eb49f6a936f,DJSATS_WETH,0
0x03164f6be8f14bc2a0997bc764c79e07f7e18d0d,TIME_WETH,0
0x0318170609141bfdb38d20d1f1c5b5197670ecee,SOV_WETH,65573730479176048432939585
0x03199e5d960d2542afb94bc032a4036683cc25c6,PNDC_TONCOIN,0
0x031a1d307c91fbde01005ec2ebc5fcb03b6f80ab,ARTH_USDC,136307122476510
0x031df2e18f63fb044a4329c6c4d4f02cf7a9b8e9,Silo_USDT,0
0x031f5bce1353f73a1080bc6e4edc9097d5633bfc,WETH_TR,0
0x03231dd535c7528ac3277461badaa71668cbe29a,YOU_WETH,30044239693203679713011
0x03249f48f6190528c326318be0a22f3a358dddb0,KAI_WETH,6506108793916763500350
0x03259b07c8a8ff70c89a3d5a2dbd062e23e2054a,DAI_HAY,0
0x0327284f82cebc45813261e9d288e9fa338878f3,𝕏TV_WETH,0
0x032839989ff8b2820181b77d17630524013dd683,OIAI_WETH,120766472176357748048088
0x0328c183f8cf7b6f8441423507bc50bad4dd2e4b,WETH_XIS,0
0x0329385812fb712c9ab3974c9cbe81897ad55163,KCT_WETH,0
0x032a9294ad87ea555bde04a3d1c6e9e494ad551b,CBRD_WETH,2199892431637982032655
0x032b8a556a5f4897b957ef272c27ffe638acc314,ATOR_WETH,0
0x0331a2afacf1dce2961f8fddae741f0490ed42af,WETH_DSC,8984538523486443901
0x0331b64c88f8da9232e295eb169de4388a757bbb,BUYNOW_WETH,0
0x033285e08735517c12cb93e0458c2071c704716f,WETH_$DORKF,0
0x03345aa2a667ab6920f1d0095b071f1923cbd915,FIND_0xOPENAI/GYM,11585499933727829326972738
0x0338e3a04315824975ad88734444b55c945633db,BIAO_USDT,0
0x033e7b3c5f9d06ece1e30c463f6e90541b45037a,rpmm_WETH,102105893590474728403191
0x033fae28f5d661b911f462b0da19451b9d9fda8d,Kenneth_WETH,87728056259804330920294
0x034272d786e2842c262151ca337d85c3959d20c2,KIZUNA_wTAO,1953654027671772175
0x0343782440a2e666e4cd73e289fd6f89107d43ad,COOM_WETH,0
0x03438adfd9a160a7164f0fab76fef433636ce8ea,Greed_WETH,0
0x0345c246acbee95b6c1f547a490d498a60482361,MUSK_WETH,0
0x0348287cc7e7b31caa986cf68fc2c665b09ddaa1,GROW_USDT,12080029460847210
0x03489f8e606a739e84a8608d0225ded451975fda,TGBP_DAI,0
0x03494856e127663af7a5226855ec3841d0d0b57e,DINGER_WETH,90539100592014491458
0x0350908098d191614f87dfa2366b868c2f3aead8,USDC_USDz,0
0x035193e068e068e478f46bd703e87f580a03bca2,ASCX_WETH,532658817211168258651944698
0x03581d0902c442e977438cb700df450db98b464b,GET_USDC,0
0x0359826110a6d9bf2f37812621811b8fcff88f72,HODLMOON_WETH,57441174268202140165
0x035a1bd89da2b3b544d1a0253f65eeff6afc4e44,WETH_EUR,0
0x035ac147e1e34bb70ed104d9992f48fc73c9c786,CRU_USDT,0
0x035c719bc1f72dda1d274914840cf3263f0657cf,BONK_WETH,0
0x035e6aaec4c034e74a8d7b346a5696f8d8a0f572,DON_WETH,0
0x035f1d7d2520d24c6e8b06758316290df06b8c82,STG_WETH,56436651565124
0x036033f3c9c422add5157fbb6e7d17b1aa68559c,GS_WETH,527164930100046617057330527
0x0362d4c4fd1ef82401b33bed4be39729bbef8cf7,WETH_HHH,0
0x036373bdb17c36a55cfa0804a9b8c6ab8438be56,100LOTO_WETH,0
0x03644f990ee91cde658ac96fb023521a28075b81,MEME_WETH,0
0x0364851746828e5fbfc342826ab853776068675b,TREAT_WETH,0
0x03685797cffb863308d68c8cca317f6149891840,LFG_WETH,1737535905561591
0x036909a490d9bd63877b58a03db89303f89eda0c,ICHI_BOBA,853050385070817212
0x036af0f99eba3e8e90c77cb53140fc89f2b4ea97,TEM_WETH,0
0x036dcf37daeb6d8b137413882c4742444a8ea65c,ACT_WETH,316942828084028299147
0x0370f75ec0ca1d627ae6eb31e02d17a84b4e4b57,GEMS_USDT,0
0x0375b0ebe9b922cb5d74ea0c052cfe47a09916b0,NOKU_WETH,0
0x0378304e50fced815abf96f30837c3c61a750c82,Metti_WETH,2382331255372616664682721386
0x037ba6123a7def22d9703ae12fdb2d4431f3ff68,DIAMOND_vPETH,0
0x037bd30391045145ca35146d113857195b939f9b,wmn_WETH,0
0x0383b3c109b5b217d685dcd9850f51ffcad3251b,DUMMY_WETH,0
0x03881f825b62c6e3bae32f9e67c93e5ecdd97198,XEO_WETH,0
0x038897402c31e09444d946d265e6bbd20cb5971c,APEI_WETH,0
0x0395cdb3fe026cabbdefbb9c06f5e3d429c96764,USDC_ROOK,0
0x03981f253613246d1f9b6e674c278ad60998a795,MAGAWIFPEPE_WETH,0
0x039a58b6f5d6922b1aa2785edf99c1da01aeb346,FEE_WETH,0
0x039b8f8fa004f235540aad903e88c415f2eeaf93,WSH_WETH,0
0x039bc7213894da50b5fb044bebb35315edb021ac,USDT_USD,0
0x039e285de7c2b8938faa14d0e940e8bf0dad3dab,NFP_WETH,0
0x03a16df14dbb4b0dcfb5ffa6554c4ab54cd48788,LPMV1_WETH,512134904556269529972
0x03a780822f9fb4ae06794ae712f03efe2fafa538,BERC_WETH,2992583553786978130606
0x03a7bcec83e8b2043ebec9d280f54e2c80b9ab21,STEP_USDT,0
0x03a86d1488dd6ae052214cac0d845d6ac0153d7a,ATMX_WETH,29285808359599565892
0x03a86da24f980cfeace0898883db181c74be9c13,SPC_WETH,16468149215913279843
0x03a90943380f7eb21fde74b94d945aa3e8508740,jCHF_USDC,0
0x03aa1341f5a04d4a6c80f313b8a558286d536700,CHEX_WETH,25441515819891916057959
0x03aba5d772d2bc81e416295b6d5f914bbc12dcb7,MET_USDC,0
0x03b043e4c7106ed7af03390b909c9d3ef20f8254,PEPKU_WETH,0
0x03b3c193111d325fb37d68e1903ea5a7b1c4926f,DLM_WETH,0
0x03b435493b4191479d52dfeedf93803630cdf1eb,FightUSA_WETH,0
0x03b4d942addcd48dfc5d404a0965c853d45351a5,WETH_TIMY,0
0x03bb7a155816480fccce7d349f185427707d2711,SOLOX_WETH,0
0x03bc32cbaf0516945db77a32f2479379585aa17b,KNIGHT_WETH,7142844335880426771309
0x03bf0c88c0f4fa022bf7531f7344ca448eadaf53,2FLY_SHIB,4965085702185761400549141487
0x03c13af12cf8d83f81a933e73a20b3d44e911392,DMDHRT20_LRC,0
0x03c219b5dc28e0ca15600fbce09ec567997ea9da,BPHIL_WETH,38728218580077361466718
0x03ccf41b572089dfa9092cea04916b3d0f03120b,XMAS_WETH,24499885416143647158372430322810
0x03ce396082551836ebd29d7da081fcb65bd91f4f,WETH_PEPES,0
0x03d886fad87b2538ea1fcff8fd71fde2ff727ab2,DAI_INST,0
0x03d9190f2896aca1671ae1944dd8523dbef1847e,RAD_WETH,0
0x03d91bdb25fce0d958602fd84cd3e6786cc95068,WETH_DPOOL,0
0x03d93835f5ce4dd7f0eaab019b33050939c722b1,WETH_PESTO,0
0x03da747c440717420d9a8b21c61805dd9d99071e,DLB_WETH,0
0x03dc256087553af7871090df00d0bed694567e8e,WBTC_BUSD,0
0x03dd2c88ae2e13cb4e47c1c85a57693542da28fd,WETH_$ANRX,82183827782303084200
0x03ddbfd13b5020ebbaa77e6917f2f7cf94a8f302,WBTC_CHZ,0
0x03de8b89caa2bbe8bf09979d370aaf08a35cbfa1,FCC_USDT,0
0x03e043a21d5a362dc21e9534a3e88ec7c27bf03c,HOD_WETH,0
0x03e1b065e1445cda54731f232fef3c18f472fd97,FANS_WETH,0
0x03e38c36a1e3122025f70ce08d9ed00ac0e37754,GAL_WETH,0
0x03e4cb4930e9137e365f13465c6a938bfbaef713,USDT_wOCTA,0
0x03e67a3a7775f80e49cc8fe004592c5bc8e2d273,OTACON_WETH,0
0x03e9ad87ac8bbcb5614e369792bd7ac37063c2e1,BULL_WETH,0
0x03ecdb13506f618ec6777a15cf6012064fa80665,NEAI_WETH,0
0x03ee825ea54021617d1866b0148920b2ac0da121,WETH_CRIMINGO,9920008742259972532035
0x03ef34cf964d050798e416fa1cad334a0fae007d,ZVOID_WETH,0
0x03efd007afc8c6230c6681023c1a247a7e7d8471,SAP_WETH,0
0x03f275144f0b549db5852af223f50914eed62315,MAV_WETH,0
0x03f8352d0e00844ace6607964ee9fafb5ea5709a,GENESIS_WETH,126857168057949556601867
0x03f9e0ace3cd493836791d78fcc67d4ef140c1f0,WETH_wQTC,0
0x0403d7b406af9c071cb8605e2084a43272a1e7c0,REU_WETH,0
0x0406a8e58322eb79003721cc64c2955a6ca81a94,JKT_USDC,106555687550309556
0x0406e2b3bd7908eca97cc8e4f8b3e14814654e42,LASC_WETH,0
0x040b8e7c69d629b1606a7c66cf80b94afe1e9231,DAI_RPL,0
0x040d7eac0a02a8253e61542eee564d002a8cb91b,NFAi_stETH,0
0x040ee2c7a92b2182f51fb26cb11c3795badf6883,SKME_USDT,0
0x040f336abc4594a35217ff23aecac520d7208d98,GLOB_USDT,999951325032631
0x0413c3560c212ed0cf1e2e9787dde2ddf06ae33e,XTX_USDT,0
0x0413fc58c9c5511c01c834c29562becfc0c41ede,WETH_GOOCH,210618004065228
0x041609af289ef392869eaac06beac780fdb88bc8,2.0_WETH,0
0x04179da7ab38f8dcd0470ab622b1266aaed0c312,SDLX_USDT,35951876423652176
0x041c07f07ad3ac5ce71fa2223865ef674df15b4f,idBTC_WETH,0
0x041c677f6d782c90f5c2a5a8ab57866d720cd667,ipUSDC_USDC,0
0x04209b7acfeeca8c00f536d6a1dbfc22726ff6c6,GROGU_WETH,0
0x0420db196dbe9328c63b596954813fd625316017,USDT_UND,0
0x0425bf56a98294c1a5080a5a1f25cbeea9464ba2,rETH_WETH,0
0x042ac14a9839290980f932e0c7cb53d2054ca130,MGPD_WETH,0
0x042cfe0a69381d357f946ca9944a3e9a659c1690,RPIT_RPL,0
0x042da4028ca804b9a5945f4b0f892bebab1d28aa,PIXUL_WETH,0
0x0432a6d48dabc49c19ce02b661f1b5f983c33123,WETH_PENIS,18133372281426539432629
0x0434cbab59141b6fee54d6a3fd3e4bd47274a9f4,WETH_ePhiat,0
0x043a957a1121c25698a5423a62b980c76299638e,WETH_GPG,0
0x043c62ad32455f234d3a61995c8140c94ee69d9c,GDOG_WETH,8299515036371527647326
0x043d603b3e246acfe6bb014d0fff1c068653f6c6,WETH_PLASMA,0
0x04409d8dad0c42f48e7f2af9ea943908d6727def,MRSV_USDC,0
0x04416ea04cc66e0625ea171a6b9d2519b9501be2,NFTL_WETH,0
0x044721250c0c375ae1679be8af9475190eff5a0c,GINNAN_WETH,0
0x044a759dfc5e98e6787c0402c114a9f8f8359bf6,WETH_YOURAI,0
0x045017e51dfa5e58140fb0c93d78440d8c5fb854,WSM2.0_WETH,0
0x0452c14f28b28fc69e42e8c2d454534a55b2be2f,XPD_WETH,139338186921642822330705
0x0453bdfdd12e72e0c818f68b2877e69ac74323d8,Sent_WETH,0
0x04566c70ced7df834f10c0ad37c143b5f77a82f7,Furnace_WETH,0
0x04566cbc3e182ed69b7c249cd4437ab7f2c7cdb8,ENO_USDT,0
0x045b9d4f0abe0a0ce08f5b441db54317dabd8307,PEEING_WETH,30681249727376133438797
0x045c42ce645edaecad17cfcb000e7251d5d06128,WorldCup_WETH,0
0x045daae21193e493d2df6f4d51501dc425324673,DAI_WPLS,0
0x045e38f23c8619d5d68922737aae73df9b91f231,WETH_FAIR,0
0x04665801ddf9744dd1734ea7b652165652060930,CASINU_WETH,0
0x04667c449b38a4cb8fe295acf85041f56b838898,WETH_SFT,0
0x0469e4a68e4e5365a3727c5d3bf2f80da82b748c,WETH_HOPE,0
0x046ade97f347544ac9937e15ad86659579949dd0,NOW_WETH,0
0x046b42626e56ded25b8015ba439cf6b3e3359b70,TREX_WETH,0
0x04708077eca6bb527a5bbbd6358ffb043a9c1c14,WETH_mETH,128766474473216962772631
0x0471a4f836a5a8341d30e283bd1b97d7ba64d41f,Elephant_WETH,0
0x047630b376514457f6964fa2735898fcd18df85d,Kong_WETH,0
